6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","11","44675",,"Fraldas Huggies Pants Mega 100pcs",1.000,908.05,0.00,16.00,908.05,"Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","12","55316",,"Fraldas Huggies Pants Mega 88pcs",1.000,"1,153.50",0.00,16.00,"1,153.50","Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","13","59066",,"Huggies New Baby extra care 1-6kg 42pcs",1.000,316.72,0.00,16.00,316.72,"Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","14","27840",,"Fraldas Huggies New Baby Gold 2 66pcs",1.000,730.03,0.00,16.00,730.03,"Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","15","53136",,"Fraldas Huggies Dry Confort 3 76pcs",1.000,596.83,0.00,16.00,596.83,"Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","16","7390",,"Fraldas Huggies Dry Comfort 4 66pcs",1.000,594.58,0.00,16.00,594.58,"Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","17","33634",,"Fraldas Huggies Gold 2 94pcs",1.000,720.13,0.00,16.00,720.13,"Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","18","41970",,"Fraldas Huggies Gold 3 76pcs",1.000,782.29,0.00,16.00,782.29,"Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","19","25044",,"Fraldas Huggies Gold 4 66pcs",1.000,748.68,0.00,16.00,748.68,"Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","20","4150",,"Fraldas Huggies Gold Jumbo 4+ 12-16kg 62pcs",1.000,769.25,0.00,16.00,769.25,"Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","21","54211",,"Fraldas Huggies Gold 5 52pcs",1.000,730.41,0.00,16.00,730.41,"Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","22","40853",,"Fraldas Pampers ctive Baby S5 52pcs",1.000,736.17,0.00,16.00,736.17,"Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","23","91117",,"Fraldas Pampers Active 5+ 48pcs",1.000,769.44,0.00,16.00,769.44,"Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","24","44120",,"Fraldas Pampers Active 5 -111p Junior 11-16kg",1.000,"1,634.71",0.00,16.00,"1,634.71","Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","25","43863",,"Fraldas Pampers baby-dry 4 132pcs Maxi 9-14kg",1.000,"1,595.77",0.00,16.00,"1,595.77","Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","26","35299",,"Fraldas Pampers Active 4+ 120pcs Maxi 10-15kg",1.000,"1,612.99",0.00,16.00,"1,612.99","Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","27","35299",,"Fraldas Pampers Active 4+ 120pcs Maxi 10-15kg",1.000,"1,612.99",0.00,16.00,"1,612.99","Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
6/20/2023,"EMTRADA EM STOCK POR","VIP SUPERMERCADO","Av. 25 de Setembro

Pemba - Mocambique","Factura Fornecedor : Nº 2023FF/001745","Maputo - Moçambique","Tel. , Fax. ",,"Email:          ","400 282072","VIP CASH","Data do Documento:

",6/19/2023,"Entidade no:

","550","Data Vencimento:

",6/20/2023,"NUIT:

",,"Nº da Encomenda:

",,,"Nº Doc do Fornecedor:

","PRECOS","Armazem de Entrada:

","Loja","Moeda:

","MTN","Lin","Ref.","Designação","Qty","Pc","Desc%","Iva%","SubTotal","28","43672",,"Fraldas Pampers Active 3- 150pcs Midi 4-9kg",1.000,"1,672.41",0.00,16.00,"1,672.41","Subtotal","62,993.12","Valor Iva","Valor Descontos","10,023.97",0.00,"Total","73,017.09","Mod: 302 - Software Sob licença de utilização propriedade da empresa: VIP SUPERMERCADO - PEMBA 	 InforGest™ 1.8.4.27 Enterprise Edition™ Gestão Comercial - Database® Moçambique Lda - Moçambique","Page -1 of 1"
